SHOP_ID,COACH,ZIPCODE,CITY,COUNTRY,OPENING_TIME,CLOSING_TIME,IS_CANCELLED,CANCELLED_AT,AUTOMATIC_PLANNING_USES,POPULAR_SHIFTS_COUNT,OPTIMISATION_ACTIVATED_BY_HAND,MEAL_COMPENSATION_ACTIVATED,SEND_REPORT_BY_EMAIL,DAY_BADGING_ACTIVATED,CONFIGURED,BADGING,AUTOMATIC_PLANNING_ACTIVE,INTEGRATIONS,LATITUDE,LONGITUDE,CREATED_AT
13479,julian.s@skello.io,33300,Bordeaux,FR,2022-02-26 00:00:00.000000000,2022-02-26 00:00:00.000000000,true,2022-03-30 00:00:00.000000000,0,5,false,false,false,false,true,false,false,,44.8651128,-0.5524124,2022-02-25 23:10:50.805300000
1641,hello@skello.io,59160,LOMME,FR,2018-07-09 08:00:00.000000000,2018-07-09 03:00:00.000000000,true,2021-08-15 00:00:00.000000000,0,5,true,true,false,false,true,true,false,,50.62978349999999,3.0194893,2018-07-09 14:04:19.219150000
9045,maelle.briot@skello.io,39570,MONTMOROT,FR,2021-12-02 09:00:00.000000000,2021-12-02 19:00:00.000000000,true,2022-01-17 00:00:00.000000000,0,5,true,true,false,false,true,false,false,,46.672145,5.527919,2021-04-23 12:41:53.969321000
4382,hello@skello.io,27100,Val de Reuil,FR,2021-06-04 09:00:00.000000000,2021-06-04 02:00:00.000000000,false,,0,5,true,true,false,false,true,false,false,,49.2485424,1.1821916,2019-10-30 10:50:57.134577000
12849,hello@skello.io,49080,Bouchemaine,FR,2022-02-08 08:00:00.000000000,2022-02-08 03:00:00.000000000,false,,0,5,false,true,false,false,true,true,false,,47.4219843,-0.608456,2022-02-08 08:11:51.099519000
10457,marie@skello.io,78140,Velizy Villacoublay,FR,2021-10-13 07:00:00.000000000,2021-10-13 23:00:00.000000000,true,2022-01-03 00:00:00.000000000,0,5,false,true,false,false,true,true,false,,48.7806604,2.2202522,2021-10-01 14:31:57.902962000
11124,david.goncalvez@skello.io,13170,Les Pennes-Mirabeau,FR,2021-12-02 09:00:00.000000000,2021-12-02 20:00:00.000000000,true,2022-03-16 00:00:00.000000000,0,5,false,false,false,false,true,false,false,,43.4146921,5.3612594,2021-12-02 18:24:35.054995000
10046,christelle@skello.io,50610,JULLOUVILLE,FR,2021-09-03 04:00:00.000000000,2021-09-03 23:00:00.000000000,true,2021-11-24 00:00:00.000000000,1,5,false,false,false,false,true,true,false,,48.7757679,-1.5678731,2021-08-30 14:28:58.242995000
797,ilona.dronne@skello.io,44470,CARQUEFOU,FR,2017-11-27 08:00:00.000000000,2017-11-27 06:00:00.000000000,false,,0,5,true,true,false,false,true,false,false,,47.2649441,-1.4857926,2017-11-28 07:41:17.327030000
167,hello@skello.io,38000,Grenoble,FR,2021-02-02 07:00:00.000000000,2021-02-02 00:00:00.000000000,true,2021-11-25 00:00:00.000000000,0,5,true,true,false,false,true,false,false,,45.1920721,5.7279737,2016-11-09 15:20:09.865489000
9313,hello@skello.io,94300,Vincennes,FR,2022-01-04 06:00:00.000000000,2022-01-04 22:00:00.000000000,false,,0,5,false,false,false,false,true,true,false,,,,2021-05-23 16:48:53.918706000
5498,hello@skello.io,92600,ASNIERES SUR SEINE,FR,2020-02-03 07:00:00.000000000,2020-02-03 02:00:00.000000000,true,2021-12-23 00:00:00.000000000,0,5,true,true,false,false,true,true,false,,48.9078739,2.292497,2020-01-16 14:54:01.846490000
8132,agathe.lemaistre@skello.io, 97400, St Denis,FR,2021-06-04 07:00:00.000000000,2021-06-04 19:00:00.000000000,false,,0,5,true,false,false,false,true,true,false,,-20.8794465,55.45187079999999,2020-12-18 14:24:18.889586000
4015,timothee@skello.io,75009,Paris,FR,2019-05-13 08:00:00.000000000,2019-05-13 22:00:00.000000000,true,2021-09-30 00:00:00.000000000,0,5,false,true,false,false,true,false,false,,48.8739752,2.3280554,2019-09-19 15:25:45.527375000
7860,timothee@skello.io,97615,DZAOUDZI,YT,2021-11-17 06:00:00.000000000,2021-11-17 21:00:00.000000000,false,,0,5,false,true,false,false,true,false,false,,-12.7767003,45.2853092,2020-11-23 06:33:58.200102000
6056,hello@skello.io,27310,SAINT-OUEN-DE-THOUBERVILLE,FR,2020-03-09 00:00:00.000000000,2020-03-09 00:00:00.000000000,true,2021-07-05 16:43:46.745000000,0,5,true,false,false,false,true,false,false,,,,2020-03-06 11:13:43.560645000
1631,timothee@skello.io,97600,MAMOUDZOU,YT,2020-12-22 05:00:00.000000000,2020-12-22 23:00:00.000000000,false,,0,5,true,false,false,false,true,false,false,,-12.7809488,45.227872,2018-07-04 06:17:12.788729000
12752,emma@skello.io,44000,Nantes,FR,2022-02-04 07:00:00.000000000,2022-02-04 20:00:00.000000000,true,2022-03-24 00:00:00.000000000,0,5,false,false,false,false,true,false,false,,47.211182,-1.54521,2022-02-04 10:10:24.497506000
4161,hello@skello.io,75002,PARIS,FR,2020-12-18 08:00:00.000000000,2020-12-18 23:00:00.000000000,true,2021-06-12 00:00:00.000000000,0,10,true,true,false,false,true,false,false,,48.86733090000001,2.3453743,2019-10-08 08:24:00.585401000
2041,constance@skello.io,71000 ,SENNECE-LES-MACON ,FR,2020-08-27 00:00:00.000000000,2020-08-27 00:00:00.000000000,true,2021-07-12 00:00:00.000000000,0,15,false,true,false,false,true,false,false,spv,46.3266228,4.809858999999999,2018-10-08 12:20:50.163731000
2213,maelle.briot@skello.io,33100,BORDEAUX,FR,2021-05-11 08:00:00.000000000,2021-05-11 02:00:00.000000000,true,2022-02-12 00:00:00.000000000,0,5,true,true,false,false,true,false,false,,44.8486015,-0.5631747,2018-10-30 17:23:39.836469000
5740,marie-victoire@skello.io,75009,Paris,FR,2020-02-24 00:00:00.000000000,2020-02-24 00:00:00.000000000,true,2021-08-16 00:00:00.000000000,0,5,false,true,false,false,true,true,false,,,,2020-02-07 10:50:03.348622000
754,carlotta@skello.io,78100,Saint-Germain-en-Laye,FR,2020-08-03 07:00:00.000000000,2020-08-03 00:00:00.000000000,true,2021-08-11 09:07:09.471000000,0,5,true,true,false,false,true,true,false,,48.89853309999999,2.0875192,2017-11-15 22:27:10.176474000
10307,marie-victoire@skello.io,06300,NICE,FR,2021-09-24 08:00:00.000000000,2021-09-24 00:00:00.000000000,true,2021-11-24 00:00:00.000000000,0,5,false,false,false,false,true,true,false,,43.6958334,7.271919,2021-09-24 14:48:41.894143000
3157,thomas@skello.io,31300,TOULOUSE,FR,2019-04-08 10:00:00.000000000,2019-04-08 00:00:00.000000000,true,2021-06-04 16:50:13.797000000,0,5,false,false,false,false,true,false,false,,43.5976468,1.4316212,2019-04-10 15:21:17.858852000
10677,maelle.briot@skello.io,1000,Bruxelles,BE,2021-11-02 07:00:00.000000000,2021-11-02 20:00:00.000000000,true,2022-03-03 00:00:00.000000000,0,5,false,false,false,false,true,true,false,,50.841921,4.3533137,2021-10-26 16:34:26.990741000
5792,agathe.lemaistre@skello.io,13002,MARSEILLE,FR,2020-03-09 06:00:00.000000000,2020-03-09 01:00:00.000000000,true,2022-03-14 00:00:00.000000000,0,5,false,true,false,false,true,true,false,,43.30673460000001,5.3641865,2020-02-11 17:32:12.094720000
9545,adele@skello.io,75003,PARIS,FR,2021-06-28 08:00:00.000000000,2021-06-28 02:00:00.000000000,true,2021-07-20 00:00:00.000000000,0,5,true,false,false,false,true,false,false,,,,2021-06-18 14:09:05.340107000
2991,thomas@skello.io,11370,Leucate,FR,2020-09-18 07:00:00.000000000,2020-09-18 03:00:00.000000000,true,2021-07-21 00:00:00.000000000,0,5,true,true,false,false,true,false,false,,42.9430819,3.0327259,2019-03-11 16:52:08.421315000
6767,marie-victoire@skello.io,54320,MAXEVILLE,FR,2020-11-02 01:00:00.000000000,2020-11-02 23:00:00.000000000,false,,3,5,false,false,false,false,true,false,false,,,,2020-07-07 18:49:36.875225000
7921,hello@skello.io,46300,Gourdon,FR,2020-11-28 06:00:00.000000000,2020-11-28 20:00:00.000000000,true,2022-01-01 00:00:00.000000000,0,5,true,false,false,false,true,false,false,,44.7321706,1.3752471,2020-11-28 15:07:56.208519000
8995,edgar@skello.io,97400,Saint Denis,RE,2021-06-16 08:00:00.000000000,2021-06-16 00:00:00.000000000,true,2022-03-28 00:00:00.000000000,0,5,true,true,false,false,true,true,false,,-20.8746607,55.451899,2021-04-20 12:34:25.355979000
5965,mathilde@skello.io,84140,avignon,FR,2020-12-28 00:00:00.000000000,2020-12-28 00:00:00.000000000,true,2021-07-12 00:00:00.000000000,0,5,false,false,false,false,true,false,false,,,,2020-02-25 15:46:40.956426000
5798,agathe.lemaistre@skello.io,78140,Vélizy Villacoublay,FR,2020-09-28 08:00:00.000000000,2020-09-28 02:00:00.000000000,true,2021-07-01 14:00:06.708000000,0,5,false,true,false,false,true,true,false,,,,2020-02-12 11:00:35.705086000
1059,maelle.briot@skello.io,33270,BOULIAC,FR,2020-06-03 07:00:00.000000000,2020-06-03 02:00:00.000000000,true,2021-11-15 00:00:00.000000000,0,5,true,true,false,false,true,false,false,,44.8168559,-0.5262546,2018-02-01 11:17:15.107363000
2223,hello@skello.io,38000,GRENOBLE,FR,2020-07-25 09:00:00.000000000,2020-07-25 04:00:00.000000000,true,2021-11-10 00:15:03.292005000,0,5,true,true,false,false,true,false,false,,45.19111239999999,5.7272669,2018-10-31 15:10:32.676439000
2524,ilona.dronne@skello.io,95700,Roissy-En-France,FR,2021-10-14 07:00:00.000000000,2021-10-14 22:00:00.000000000,true,2022-02-12 00:00:00.000000000,0,5,true,true,false,false,true,false,false,,48.9913196,2.5232805,2018-12-27 17:16:57.499702000
10616,alexis@skello.io,93290 ,TREMBLAY EN FRANCE,FR,2021-10-19 07:00:00.000000000,2021-10-19 21:00:00.000000000,true,2021-12-08 00:00:00.000000000,0,5,false,false,false,false,true,true,false,,48.9912687,2.5219629,2021-10-19 15:04:05.403038000
6711,maelle.briot@skello.io,44230, Saint-Sébastien-sur-Loire,FR,2020-06-30 08:00:00.000000000,2020-06-30 00:00:00.000000000,true,2021-10-15 00:00:00.000000000,0,5,false,false,false,false,true,false,false,,,,2020-06-30 10:58:22.053055000
8121,hello@skello.io,34400,LUNEL,FR,2021-07-01 05:00:00.000000000,2021-07-01 21:00:00.000000000,true,2021-09-19 00:00:00.000000000,0,5,true,true,false,false,true,false,false,,,,2020-12-17 16:23:12.123236000
9745,hello@skello.io,06270,Villeneuve-Loubet,FR,2021-07-12 08:00:00.000000000,2021-07-12 20:00:00.000000000,true,2021-09-07 00:00:00.000000000,0,5,false,true,false,false,true,false,false,payfit,,,2021-07-12 14:04:02.240132000
1827,meng-lan@skello.io,33330,Saint-Emilion,FR,2021-07-20 00:00:00.000000000,2021-07-20 00:00:00.000000000,true,2021-11-15 00:00:00.000000000,0,7,true,true,false,false,true,true,false,bhi,44.8927228,-0.1960024,2018-09-07 05:55:51.511211000
7413,romane@skello.io,42300,Roanne,FR,2020-10-08 07:00:00.000000000,2020-10-08 21:00:00.000000000,true,2021-10-31 00:00:00.000000000,0,5,false,false,false,false,true,false,false,,,,2020-10-02 15:12:16.741847000
1081,agathe.lemaistre@skello.io,75015 ,PARIS,FR,2021-07-19 00:00:00.000000000,2021-07-19 00:00:00.000000000,false,,0,5,false,true,false,false,true,true,false,,48.8368423,2.2762358,2018-02-08 14:12:21.389100000
3437,timothee@skello.io,1207,GENEVE,CH,2019-06-03 08:00:00.000000000,2019-06-03 17:00:00.000000000,true,2021-08-02 00:00:00.000000000,0,5,true,false,false,false,true,false,false,jour,46.2032538,6.154746299999999,2019-06-05 16:40:35.323919000
3732,hello@skello.io,59130,lambersart,FR,2019-07-22 07:00:00.000000000,2019-07-22 01:00:00.000000000,true,2021-12-27 00:00:00.000000000,0,5,false,true,false,false,true,true,false,,50.6391714,3.0352272,2019-07-25 09:54:19.004269000
9672,hello@skello.io,44680,Sainte Pazanne,FR,2021-07-15 09:00:00.000000000,2021-07-15 00:00:00.000000000,true,2021-10-15 00:00:00.000000000,0,5,false,true,false,false,true,false,false,,,,2021-06-30 16:03:49.054855000
5390,timothee@skello.io,,,FR,2020-01-29 05:00:00.000000000,2020-01-29 21:00:00.000000000,false,,0,12,true,false,false,false,true,true,false,hanagroup,,,2020-01-08 19:16:59.442123000
1498,agathe.lemaistre@skello.io,67000,Strasbourg,FR,2018-06-12 02:00:00.000000000,2018-06-12 01:00:00.000000000,true,2021-12-09 00:00:00.000000000,0,10,true,true,false,false,true,true,false,,48.5861174,7.7708445,2018-05-29 13:09:30.899668000
7375,agathe.r@skello.io,67000,Strasbourg,FR,2020-09-29 00:00:00.000000000,2020-09-29 00:00:00.000000000,true,2020-12-12 00:00:00.000000000,0,5,false,true,false,false,true,true,false,,,,2020-09-28 16:03:23.688390000
9375,hello@skello.io,69500,BRON,FR,2021-06-01 09:00:00.000000000,2021-06-01 20:00:00.000000000,true,2021-08-26 00:00:00.000000000,0,5,false,false,false,false,true,false,false,,,,2021-05-28 12:11:26.066115000
3752,marie-victoire@skello.io,75008,PARIS,FR,2019-07-31 00:00:00.000000000,2019-07-31 00:00:00.000000000,true,2022-02-12 00:00:00.000000000,0,5,false,true,false,false,true,false,false,,48.8666594,2.3090132,2019-07-29 12:57:11.015723000
5936,agathe.lemaistre@skello.io,49110,MONTREVAULT SUR EVRE,FR,2020-03-02 06:00:00.000000000,2020-03-02 03:00:00.000000000,false,,0,5,false,true,false,false,true,true,false,,47.2625663,-1.0375818,2020-02-21 17:23:24.876254000
2042,constance@skello.io, 71000 ,MACON ,FR,2020-08-27 00:00:00.000000000,2020-08-27 00:00:00.000000000,true,2021-07-12 00:00:00.000000000,0,5,false,true,false,false,true,false,false,spv,46.3641121,4.8410291,2018-10-08 12:22:05.998502000
6410,agathe.lemaistre@skello.io,75009,PARIS,FR,2021-02-10 05:00:00.000000000,2021-02-10 00:00:00.000000000,true,2021-07-12 00:00:00.000000000,0,5,false,true,false,false,true,true,false,payfit,,,2020-05-11 07:27:03.247070000
8545,hello@skello.io,29490,GUIPAVAS,FR,2021-03-15 07:00:00.000000000,2021-03-15 20:00:00.000000000,true,2021-06-11 00:00:00.000000000,0,10,true,false,false,false,true,false,false,,,,2021-02-22 14:56:40.564183000
3819,florian@skello.io,67000,Strasbourg,FR,2019-08-22 06:00:00.000000000,2019-08-22 23:00:00.000000000,true,2021-08-27 00:00:00.000000000,0,5,false,false,false,false,true,false,false,,48.582471,7.745031799999999,2019-08-22 10:37:53.977645000
1982,meng-lan@skello.io,67000,STRASBOURG,FR,2021-08-13 05:00:00.000000000,2021-08-13 02:00:00.000000000,true,2021-12-26 00:00:00.000000000,0,5,true,true,false,false,true,true,false,petits_porteurs,48.57909590000001,7.7510231,2018-10-02 14:27:10.569911000
9387,edgar@skello.io,57100,Thionville,FR,2021-05-31 08:00:00.000000000,2021-05-31 19:00:00.000000000,true,2021-07-19 00:00:00.000000000,0,5,false,false,false,false,true,true,false,,,,2021-05-31 06:16:44.249181000
5701,leila@skello.io,38150,SALAISE SUR SANNE,FR,2021-05-11 00:00:00.000000000,2021-05-11 00:00:00.000000000,true,2021-06-11 12:55:26.096000000,0,5,true,true,false,false,true,true,false,,,,2020-02-03 16:52:39.499210000
2023,constance@skello.io,33700 ,MERIGNAC ,FR,2020-08-27 00:00:00.000000000,2020-08-27 00:00:00.000000000,true,2021-07-12 00:00:00.000000000,0,5,false,true,false,false,true,false,false,spv,44.8339019,-0.6829124,2018-10-08 11:04:55.069108000
6289,nina@skello.io,03440,BUXIERES LES MINES,FR,2021-03-15 07:00:00.000000000,2021-03-15 18:00:00.000000000,true,2021-07-12 00:00:00.000000000,0,10,false,false,false,false,true,true,false,,,,2020-04-17 16:21:20.236279000
908,carlotta@skello.io,75116,PARIS,FR,2020-03-17 04:00:00.000000000,2020-03-17 04:00:00.000000000,true,2021-01-15 00:00:00.000000000,0,5,false,true,false,false,true,true,false,petits_porteurs,48.8622057,2.2876293,2017-12-18 09:20:34.498637000
7489,nina@skello.io,33550,LANGOIRAN,FR,2020-10-15 05:00:00.000000000,2020-10-15 21:00:00.000000000,true,2021-11-19 00:00:00.000000000,0,5,true,false,false,false,true,true,false,,,,2020-10-12 08:42:38.255457000
5328,timothee@skello.io,,,FR,2018-10-12 05:00:00.000000000,2018-10-12 21:00:00.000000000,true,2022-03-09 16:51:05.128000000,0,12,true,false,false,false,true,true,false,hanagroup,,,2020-01-08 19:16:02.080896000
8605,hello@skello.io,97190,GOSIER,GP,2021-04-21 00:00:00.000000000,2021-04-21 00:00:00.000000000,true,2021-12-11 00:00:00.000000000,0,5,true,true,false,false,true,true,false,,16.2063036,-61.4990346,2021-03-03 13:00:30.290400000
7482,hello@skello.io,85470,BRETIGNOLLES SUR MER,FR,2021-04-08 00:00:00.000000000,2021-04-08 00:00:00.000000000,true,2021-11-27 00:00:00.000000000,0,5,true,true,false,false,true,true,false,silae,46.62629990000001,-1.8740674,2020-10-09 14:36:36.311516000
8190,hello@skello.io,93120 ,La Courneuve ,FR,2020-12-29 07:00:00.000000000,2020-12-29 21:00:00.000000000,true,2021-07-30 00:00:00.000000000,0,5,false,false,false,false,true,true,false,,,,2020-12-28 21:53:29.645527000
3977,hello@skello.io,34990,Juvignac,FR,2021-02-09 00:00:00.000000000,2021-02-09 00:00:00.000000000,true,2021-08-30 00:00:00.000000000,0,5,true,true,false,false,true,false,false,,43.627243,3.8040859,2019-09-16 15:06:38.676051000
5510,agathe.lemaistre@skello.io,77127,Lieusaint,FR,2020-08-20 08:00:00.000000000,2020-08-20 00:00:00.000000000,true,2021-07-05 16:45:29.893000000,0,5,true,true,false,false,true,true,false,,,,2020-01-17 15:08:34.408967000
10223,baptiste@skello.io,83150,BANDOL,FR,2021-09-20 04:00:00.000000000,2021-09-20 21:00:00.000000000,true,2021-12-03 00:00:00.000000000,0,5,false,false,false,false,true,true,false,,43.146477,5.7666457,2021-09-20 11:46:08.205996000
7085,hello@skello.io,97615,Pamandzi,FR,2020-08-21 06:00:00.000000000,2020-08-21 00:00:00.000000000,true,2021-10-19 01:15:03.470750000,0,5,true,false,false,false,true,true,false,,,,2020-08-21 10:23:37.547693000
1062,hello@skello.io,91160,SAULX LES CHARTREUX,FR,2018-02-01 00:00:00.000000000,2018-02-01 00:00:00.000000000,true,2021-12-19 00:00:00.000000000,0,5,true,true,false,false,true,false,false,petits_porteurs,48.6799093,2.2671624,2018-02-01 19:22:02.234392000
9384,agathe.lemaistre@skello.io,97410,SAINT PIERRE,FR,2021-09-30 06:00:00.000000000,2021-09-30 02:00:00.000000000,false,,0,5,false,true,false,false,true,true,false,,-21.3432887,55.4667962,2021-05-30 05:14:30.954020000
4034,meng-lan@skello.io,69350,La Mulatière,FR,2021-06-23 08:00:00.000000000,2021-06-23 00:00:00.000000000,true,2022-01-06 00:00:00.000000000,0,5,false,false,false,false,true,false,false,,45.728058,4.815542199999999,2019-09-20 14:01:31.833951000
12491,julian.s@skello.io,59790,Ronchin,FR,2022-01-27 00:00:00.000000000,2022-01-27 00:00:00.000000000,true,2022-03-21 00:00:00.000000000,0,5,false,false,false,false,true,true,false,,50.601948,3.084296,2022-01-27 22:43:27.578498000
8657,raphael@skello.io,7180,Seneffe,BE,2021-03-10 11:00:00.000000000,2021-03-10 23:00:00.000000000,true,2022-02-01 00:00:00.000000000,0,5,true,false,false,false,true,false,false,,50.5169183,4.2230666,2021-03-10 09:15:17.714492000
9713,pierre.c@skello.io,01000,BOURG EN BRESSE,FR,2021-09-14 07:00:00.000000000,2021-09-14 20:00:00.000000000,true,2021-10-27 00:00:00.000000000,8,5,false,false,false,false,true,true,false,,,,2021-07-08 14:23:42.084978000
10585,philippe-emmanuel@skello.io,66000,perpignan,FR,2021-10-20 00:00:00.000000000,2021-10-20 00:00:00.000000000,false,,0,5,false,true,false,false,true,true,false,,42.6944109,2.8882284,2021-10-14 17:14:00.075740000
7157,florian@skello.io,76230,Bois-Guillaume,FR,2020-09-02 07:00:00.000000000,2020-09-02 21:00:00.000000000,true,2021-10-16 01:15:03.533457000,0,5,true,false,false,false,true,true,false,,,,2020-09-02 08:34:10.007433000
4484,agathe.lemaistre@skello.io,97440,SAINT-ANDRE,RE,2021-10-22 05:00:00.000000000,2021-10-22 02:00:00.000000000,false,,0,5,true,true,false,false,true,true,false,,-20.9617529,55.6608637,2019-11-15 05:08:22.962167000
5928,constance@skello.io,76600,LE HAVRE,FR,2020-02-21 08:00:00.000000000,2020-02-21 00:00:00.000000000,true,2021-06-25 20:50:11.355000000,0,5,true,true,false,false,true,true,false,,,,2020-02-21 10:15:46.348196000
9859,perrine@skello.io,67150,Erstein,FR,2021-07-30 08:00:00.000000000,2021-07-30 20:00:00.000000000,true,2021-10-15 00:00:00.000000000,0,5,false,false,false,false,true,false,false,,,,2021-07-27 11:58:29.452393000
191,timothee@skello.io,78240 ,Chambourcy,FR,2020-10-02 07:00:00.000000000,2020-10-02 22:00:00.000000000,true,2022-02-03 00:00:00.000000000,0,5,true,true,false,false,true,false,false,crepeat,48.9092802,2.0343505,2016-11-25 08:07:40.777895000
10195,david.goncalves@skello.io,70200,LURE,FR,2021-10-01 09:00:00.000000000,2021-10-01 19:00:00.000000000,true,2022-03-07 00:00:00.000000000,0,5,false,false,false,false,true,false,false,,47.68910899999999,6.5038651,2021-09-16 14:08:25.457748000
6061,maelle.briot@skello.io,75004 ,PARIS,FR,2021-12-01 00:00:00.000000000,2021-12-01 00:00:00.000000000,true,2021-07-12 00:00:00.000000000,0,10,false,true,false,false,true,true,false,,,,2020-03-09 12:52:07.605395000
6524,hello@skello.io,75018,PARIS,FR,2020-06-10 06:00:00.000000000,2020-06-10 04:00:00.000000000,true,2021-07-26 00:00:00.000000000,0,5,false,true,false,false,true,true,false,,,,2020-05-30 08:21:30.667463000
10172,hello@skello.io,40660,MOLIETS ET MAA,FR,2021-12-16 06:00:00.000000000,2021-12-16 21:00:00.000000000,false,,0,5,false,false,false,false,true,true,false,,,,2021-09-15 09:39:07.278781000
9008,paul.b@skello.io,34000,MONTPELLIER,FR,2021-04-29 00:00:00.000000000,2021-04-29 00:00:00.000000000,true,2021-10-15 00:00:00.000000000,0,5,false,true,false,false,true,false,false,,,,2021-04-20 16:11:21.923371000
10595,maelle.briot@skello.io,75001,PARIS,FR,2021-11-07 07:00:00.000000000,2021-11-07 21:00:00.000000000,false,,0,5,false,false,false,true,true,true,false,,48.85845339999999,2.3479223,2021-10-18 10:39:36.483202000
10005,edgar@skello.io,97430,Le Tampon,FR,2021-08-24 07:00:00.000000000,2021-08-24 17:00:00.000000000,true,2021-11-02 00:00:00.000000000,0,5,false,false,false,false,true,false,false,,-21.2611923,55.507993,2021-08-24 11:12:48.512385000
777,marie-victoire@skello.io,"","",FR,2016-05-16 08:00:00.000000000,2016-05-16 00:00:00.000000000,true,2021-12-10 00:00:00.000000000,0,5,true,true,false,false,true,false,false,,,,2017-11-21 15:22:50.844017000
3926,maelle.briot@skello.io,31650,St Orens de Gameville,FR,2021-01-18 00:00:00.000000000,2021-01-18 00:00:00.000000000,true,2021-10-29 00:00:00.000000000,0,5,true,true,false,false,true,false,false,,36.111296,-95.903142,2019-09-04 17:20:15.520409000
5968,hello@skello.io,06700,Saint Laurent du Var,FR,2020-03-02 08:00:00.000000000,2020-03-02 21:00:00.000000000,true,2021-06-11 00:00:00.000000000,0,5,true,true,false,false,true,false,false,,,,2020-02-25 19:21:55.367846000
2050,constance@skello.io, 79000 ,NIORT  ,FR,2020-08-27 00:00:00.000000000,2020-08-27 00:00:00.000000000,true,2021-07-01 00:00:00.000000000,0,10,true,true,false,false,true,false,false,spv,46.3087285,-0.4841534999999999,2018-10-08 12:48:05.925351000
6194,maelle.briot@skello.io,33140,VILLENAVE D'ORNON,FR,2020-09-14 00:00:00.000000000,2020-09-14 00:00:00.000000000,true,2021-09-11 00:00:00.000000000,0,5,true,true,false,false,true,false,false,,,,2020-03-30 14:25:01.735284000
3555,hello@skello.io,50300,Avranches,FR,2019-06-24 08:00:00.000000000,2019-06-24 01:00:00.000000000,true,2021-10-15 00:00:00.000000000,0,5,false,true,false,false,true,false,false,,48.686843,-1.36166,2019-06-25 07:56:18.947811000
2029,constance@skello.io, 91000  ,EVRY,FR,2020-08-27 00:00:00.000000000,2020-08-27 00:00:00.000000000,true,2021-07-01 00:00:00.000000000,0,5,true,true,false,false,true,false,false,spv,48.6249226,2.4291922,2018-10-08 12:02:36.401876000
6223,dennis@skello.io,06110,LE CANNET,FR,2020-09-03 06:00:00.000000000,2020-09-03 21:00:00.000000000,true,2021-10-29 00:00:00.000000000,0,5,false,false,false,false,true,false,false,,,,2020-04-06 08:37:04.256034000
7671,agathe.lemaistre@skello.io,25000,Besançon,FR,2021-03-26 00:00:00.000000000,2021-03-26 00:00:00.000000000,true,2021-08-15 00:00:00.000000000,0,5,false,false,false,false,true,true,false,,,,2020-10-28 21:44:08.367435000
4762,meng-lan@skello.io,79000,NIORT,FR,2021-07-20 00:00:00.000000000,2021-07-20 00:00:00.000000000,true,2021-11-15 00:00:00.000000000,0,5,true,true,false,false,true,false,false,bhi,46.33916989999999,-0.4002287,2019-12-05 14:16:19.985370000
1633,timothee@skello.io,97600,MAMOUDZOU,YT,2021-08-27 06:00:00.000000000,2021-08-27 00:00:00.000000000,false,,0,5,false,true,false,false,true,false,false,,-12.7809488,45.227872,2018-07-04 06:23:48.375901000
7031,maelle.briot@skello.io,69002,lyon,FR,2021-09-04 07:00:00.000000000,2021-09-04 23:00:00.000000000,true,2022-02-15 00:00:00.000000000,0,5,false,false,false,false,true,true,false,,45.7637193,4.8347036,2020-08-05 20:45:35.228650000
10438,philippe-emmanuel@skello.io,13200,Arles,FR,2021-10-18 00:00:00.000000000,2021-10-18 00:00:00.000000000,true,2021-03-03 00:00:00.000000000,0,5,false,true,false,false,true,true,false,,43.676105,4.6304875,2021-09-30 09:29:14.613253000
8248,ilona.dronne@skello.io,31620,CASTELNAU D ESTRETEFONDS,FR,2021-03-16 03:00:00.000000000,2021-03-16 00:00:00.000000000,true,2021-06-22 00:00:00.000000000,0,5,true,false,false,false,true,false,false,,,,2021-01-14 09:52:20.730838000
3267,timothee@skello.io,31200,Toulouse,FR,2020-09-10 08:00:00.000000000,2020-09-10 21:00:00.000000000,true,2022-02-03 00:00:00.000000000,0,5,true,true,false,false,true,false,false,crepeat,43.6318264,1.4847519,2019-05-08 13:06:12.011105000
11499,hello@skello.io,93200,Saint-Denis,FR,2021-12-22 05:00:00.000000000,2021-12-22 16:00:00.000000000,true,2022-03-02 00:00:00.000000000,0,5,false,false,false,false,true,true,false,,48.9299749,2.343679,2021-12-21 09:04:46.056545000
9505,shannen@skello.io,68270,Mulhouse,FR,2021-06-13 11:00:00.000000000,2021-06-13 00:00:00.000000000,true,2021-08-16 00:00:00.000000000,0,5,false,true,false,false,true,false,false,,,,2021-06-13 22:26:48.979788000
4674,ilona.dronne@skello.io,75011,Paris,FR,2021-11-08 07:00:00.000000000,2021-11-08 00:00:00.000000000,true,2022-03-24 12:22:16.416000000,0,5,false,true,false,false,true,false,false,,48.8673504,2.3756526,2019-11-28 23:48:23.323666000
10676,maelle.briot@skello.io,1060,Bruxelles,BE,2021-11-02 07:00:00.000000000,2021-11-02 20:00:00.000000000,true,2022-03-03 00:00:00.000000000,0,5,false,false,false,false,true,true,false,,50.8260392,4.3549751,2021-10-26 16:32:54.040691000
1632,timothee@skello.io,97600,MAMOUDZOU,YT,2021-08-27 07:00:00.000000000,2021-08-27 21:00:00.000000000,false,,0,5,true,true,false,false,true,false,false,,-12.7809488,45.227872,2018-07-04 06:21:31.912781000
10604,maelle.briot@skello.io,20137,LECCI,FR,2022-04-15 00:00:00.000000000,2022-04-15 00:00:00.000000000,false,,0,5,false,false,false,false,true,true,false,,41.6218643,9.3383827,2021-10-18 13:04:12.432716000
